%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210379, 2014/11/26 10:38:4.79)
193 1738  2.757498243331909293e+02 0 0 1.662947e-02 -5.503094e-03 -4.823451e-01 1.221958e+00 -1.212236e+00 1.197769e+00 
194 1747  2.756280809402466048e+02 0 0 1.786244e-02 -7.768064e-03 -4.808039e-01 1.221952e+00 -1.212250e+00 1.197733e+00 
195 1756  2.754917186737060320e+02 0 0 1.678670e-02 -9.856234e-03 -4.800882e-01 1.221819e+00 -1.212174e+00 1.197694e+00 
196 1765  2.753982187271118391e+02 0 0 1.728485e-02 -9.640428e-03 -4.809738e-01 1.221832e+00 -1.212187e+00 1.197710e+00 
197 1774  2.755623764038085710e+02 0 0 1.721054e-02 -9.299493e-03 -4.792053e-01 1.221646e+00 -1.212166e+00 1.197629e+00 
198 1783  2.754437824249267805e+02 0 0 1.217880e-02 -8.658975e-03 -4.827227e-01 1.221758e+00 -1.212042e+00 1.197701e+00 
199 1792  2.754705852508544695e+02 0 0 1.112401e-02 -9.255863e-03 -4.822420e-01 1.221823e+00 -1.211992e+00 1.197721e+00 
200 1801  2.755825681686401367e+02 0 0 8.200425e-03 -1.002687e-02 -4.829455e-01 1.221972e+00 -1.211895e+00 1.197776e+00 
201 1810  2.746249893188476676e+02 0 0 9.866036e-03 -9.395241e-03 -4.834718e-01 1.221752e+00 -1.211956e+00 1.197720e+00 
202 1819  2.750305463790893441e+02 0 0 8.468997e-03 -7.347575e-03 -4.850256e-01 1.222030e+00 -1.211975e+00 1.197791e+00 
